StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q1_Consent,Q3_Age,Q4_Gender,Q5_Edu_level,Q8_Emp,Q10_Trust_1,Q10_Trust_2,Q10_Trust_3,Q10_Trust_4,Q11_WE_Home,Q12_WE_Visit,Q13_WE_Emp,Q14_WE_Invest,Q17_Know_1,Q17_Know_2,Q17_Know_3,Q17_Know_4,Q17_Know_5,Q17_Know_6,Q20_Env_Concern_1,Q20_Env_Concern_2,Q20_Env_Concern_3,Q20_Env_Concern_4,Q20_Env_Concern_5,Q20_Env_Concern_DO,Q24_SA_Att_1,Q24_SA_Att_2,Q24_SA_Att_3,Q24_SA_Att_4,Q24_SA_Att_5,Q25_SA_Fact_1,Q25_SA_Fact_2,Q25_SA_Fact_3,Q25_SA_Fact_4,Q25_SA_Fact_5,Q25_SA_Fact_6,Q25_SA_Fact_7,Q25_SA_Fact_8,Q25_SA_Fact_DO,Q26_SA_Behav_1,Q26_SA_Behav_2,Q26_SA_Behav_3,Q26_SA_Behav_4,Q26_SA_Behav_5,Q26_SA_Behav_DO,Q28_Acc_1,Q28_Acc_2,Q28_Acc_DO,Q29_Eco_Perc_1,Q29_Eco_Perc_2,Q29_Eco_Perc_3,Q29_Eco_Perc_4,Q29_Eco_Perc_5,Q29_Eco_Perc_6,Q29_Eco_Perc_7,Q30_Env_Id_1,Q30_Env_Id_2,Q30_Env_Id_3,Q30_Env_Id_4,Q30_Env_Id_5,Q30_Env_Id_6,Q30_Env_Id_7,Q30_Env_Id_8,Q30_Env_Id_9,Q30_Env_Id_10,Q30_Env_Id_11,Q30_Env_Id_DO,Q31_Check,Q31_Check_DO,Q32_Social_Norm_1,Q32_Social_Norm_2,Q32_Social_Norm_3,Q33_Comm_ID_1,Q33_Comm_ID_2,Q33_Comm_ID_3,FL_24_DO
Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,"Estimado participante,



Bienvenido a la encuesta!



Título del estudio: Disposición hacia la energía eólica en España.



Proyecto: WENDY - Análisis multicriterio de los factores técnicos, medioambientales y sociales que impulsan la aceptación de las tecnologías eólicas.



Objeto de la investigación: Este estudio de investigación forma parte de un proyecto europeo denominado WENDY, financiado por el programa Horizonte Europa de la Comisión Europea mediante el acuerdo de subvención nº 101084137. El objetivo de la encuesta es recopilar información sobre los factores sociales y psicológicos que influyen en la aceptación, el apoyo o la oposición de las personas a la energía y los parques eólicos. En este objetivo colaboran nueve socios europeos (Fundación Circe, White Research, Stiftelsen Norsk Institutt for Naturforskning NINA, Enel Green Power, Norwegian Offshore Wind, Minoan Energy Community, Copenhagen Business School, APPA Renovables y Q-Plan International).

En este estudio le presentamos alguna información sobre la energía eólica y los parques eólicos y le pedimos que responda a algunas preguntas sencillas. También se le pedirá que facilite algunos datos personales durante la encuesta.


Su participación: Le invitamos a realizar esta encuesta para ayudarnos a comprender los factores que influyen en la aceptación social de la energía eólica. La encuesta le llevará unos 10-15 minutos. Su participación es totalmente voluntaria, y puede dejar de participar cuando lo desee. Si no desea facilitar la información solicitada, la única consecuencia es que no podrá participar en el proyecto de investigación.



Riesgos y beneficios: Por lo que sabemos, responder a esta encuesta no entraña más riesgos que la vida cotidiana. No obstante, si desea no responder a alguna pregunta concreta, puede dejarla en blanco. No tiene que darnos ninguna razón para no responder a ninguna pregunta o para negarse a participar en la encuesta en línea. No hay beneficios directos para usted, pero su participación nos ayudaría a entender las diferentes razones que hay detrás de la oposición social a los parques eólicos en la UE y nos ayudaría a diseñar mejores soluciones para este reto. No hay incentivos económicos por participar en esta encuesta.



Confidencialidad: Todos sus datos personales serán confidenciales. Ninguna de las respuestas de la encuesta podrá ser atribuida a persona alguna. En caso de que se publiquen los resultados de esta encuesta, se anonimizarán todos los nombres individuales y demás información personal identificable (no se utilizarán nombres ni datos personales). Para minimizar los riesgos, sólo recogemos la información personal absolutamente necesaria para alcanzar los objetivos del estudio.

Todas las instituciones asociadas que participan en el proyecto WENDY se adhieren al Reglamento General de Protección de Datos (RGPD) de la Unión Europea y a otras legislaciones europeas y nacionales pertinentes.



Base jurídica del tratamiento de datos personales: Los datos personales relativos a educación, ingresos, edad, sexo, etc. se tratan de conformidad con el artículo 6 (1), litra e. Los datos no se transfieren a terceros países.



Finalidad de los datos personales y de la información recogida: Sus datos personales nunca serán compartidos ni facilitados. La información de las respuestas se anonimizará y se compartirá con los demás socios europeos en el marco de este proyecto de investigación. También se podrá utilizar está información anonimizada en futuros estudios de investigación con otros investigadores y en publicaciones de revistas científicas.”



Período de conservación de los datos: Sus datos serán anonimizados durante la recogida. Dado que los datos anonimizados no contienen identificadores personales, se almacenarán y conservarán con fines de investigación.



Contacto: Si tiene alguna duda, puede preguntar a la persona que realiza la encuesta O puede ponerse en contacto con el equipo de investigación - 

	Roopali Bhatnagar (rbh.msc@cbs.dk), Copenhagen Business School, Denmark



	Ana Talayero Navales (aptalayero@fcirce.es), Fundación Circe, España



Copenhagen Business School será responsable del acceso a los datos y de su tratamiento.



Si tiene alguna pregunta sobre la seguridad de los datos que no desee plantear a los miembros del equipo de investigación, también puede ponerse en contacto con el responsable de la protección de datos (RPD) de Copenhagen Business School, el Sr. Jesper Smedegaard Madsen (dpo@cbs.dk).



Si ha leído y comprendido la información anterior, indique su elección a continuación",¿Cuál es su edad (en años)?,¿Cúal es su género?,¿Cuál es su nivel de Educación completado?,¿Cuál es su actual situación laboral?,¿Hasta qué punto le parece digno de confianza: - El gobierno nacional?,¿Hasta qué punto le parece digno de confianza: - El gobierno local (regional y municipal)?,¿Hasta qué punto le parece digno de confianza: - Los desarrolladores de parques eólicos?,¿Hasta qué punto le parece digno de confianza: - Los suministradores de energía electrica?,¿Vives cerca de un parque eólico?,¿Has visto alguna vez un aerogenerador de cerca o has visitado un parque eólico?,"¿Su empleo está relacionado de algún modo con la industria eólica (por ejemplo, promotor, inversor, consultor, gestor de proyectos, responsable político)?","¿Ha invertido ya en un parque eólico en su comunidad, región o país?","Por favor, indique su opinión sobre las siguientes afirmaciones: - Los aerogeneradores matan aves.","Por favor, indique su opinión sobre las siguientes afirmaciones: - La energía eólica es cara y no puede competir con las fuentes de energía tradicionales (carbón, petróleo, etc.).","Por favor, indique su opinión sobre las siguientes afirmaciones: - La energía eólica aumentará su factura energética mensual.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Los aerogeneradores son ruidosos y pueden afectar a la salud.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Alrededor del 95% de un aerogenerador puede reciclarse.","Por favor, indique su opinión sobre las siguientes afirmaciones: - La generación de energía a partir de turbinas eólicas no emite gases de efecto invernadero.","Por favor, indique su opinión sobre las siguientes afirmaciones: - El cambio climático está fuera de control, es demasiado tarde para hacer nada al respecto.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Los efectos del cambio climático están demasiado lejos en el futuro como para preocuparme realmente.","Por favor, indique su opinión sobre las siguientes afirmaciones: - El medio ambiente es una prioridad baja en comparación con otras cosas de mi vida.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Si las cosas siguen su curso actual, pronto experimentaremos un gran desastre medioambiental.","Por favor, indique su opinión sobre las siguientes afirmaciones: - La llamada ""crisis medioambiental"" a la que se enfrenta la humanidad se ha exagerado enormemente.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Display Order","Por favor, indique su opinión sobre las siguientes afirmaciones: - Estoy a favor de la tecnología de la energía eólica, en general.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Estoy a favor de construir parques eólicos en mi país.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Estoy a favor de la construcción de un parque eólico en mi región (a 10-15 km de mi residencia).","Por favor, indique su opinión sobre las siguientes afirmaciones: - Estoy a favor de la construcción de un parque eólico en mi municipio (a 3-5 kms de mi residencia).","Por favor, indique su opinión sobre las siguientes afirmaciones: - Estoy a favor de la construcción de un parque eólico en mi comunidad (a 1-2 kms de mi residencia).","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Cuestiones medioambientales (por ejemplo, impacto en la biodiversidad, la fauna, el ecosistema)","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Cuestiones climáticas (calentamiento global, emisiones de CO2, etc.)","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Cuestiones relacionadas con el paisaje (por ejemplo, impacto visual, ruido, ubicación de los parques eólicos).","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Cuestiones económicas (por ejemplo, oportunidades de empleo, beneficios para la comunidad, indemnizaciones, valor de la propiedad, precio de la electricidad).","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Problemas de salud (por ejemplo, molestias, estrés)","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Cuestiones políticas (por ejemplo, impuestos, toma de decisiones políticas, política energética)","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Otras cuestiones (por ejemplo, la confianza en las autoridades locales, los promotores de energía eólica, la industria eólica, la equidad de las decisiones).","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Cuestiones técnicas (por ejemplo, tamaño de las turbinas, número de turbinas en un parque eólico, diseño de las turbinas, capacidad de reciclaje de las turbinas).","A la hora de formarse una opinión sobre la energía eólica, indique qué importancia tienen los siguientes factores: - Display Order","En los próximos 12 meses, ¿estaría dispuesto a: - Ser voluntario como promotor de la energía eólica en su comunidad local (por ejemplo, 1 hora cada semana)?","En los próximos 12 meses, ¿estaría dispuesto a: - Unirse a una comunidad de energía eólica en su región?","En los próximos 12 meses, ¿estaría dispuesto a: - Invertir en un parque eólico comunitario en su municipio?","En los próximos 12 meses, ¿estaría dispuesto a: - Participar en acciones de protesta o iniciativas ciudadanas contra un proyecto de energía eólica previsto en su comunidad local?","En los próximos 12 meses, ¿estaría dispuesto a: - Participar en consultas ciudadanas sobre un parque eólico en su comunidad local?","En los próximos 12 meses, ¿estaría dispuesto a: - Display Order","Para ti, ¿Como de aceptable es? - Parques eólicos terrestres?","Para ti, ¿Como de aceptable es? - Parques eólicos marinos?","Para ti, ¿Como de aceptable es? - Display Order",¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Viento terrestre,¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Viento marina,¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Sol,¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Gas Natural (ciclo combinado),¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Carbón (central térmica),¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Hidráulica,¿Cuánto cree que cuesta producir electricidad a partir de estas fuentes de energía? - Nuclear,"Indique en qué medida le describe cada una de las siguientes afirmaciones: - Me gusta pasar tiempo al aire libre en entornos naturales (por ejemplo, bosques, montañas, ríos, campos, parques locales, lagos, playas o jardines frondosos).","Indique en qué medida le describe cada una de las siguientes afirmaciones: - Me considero parte de la naturaleza, no separado de ella.","Indique en qué medida le describe cada una de las siguientes afirmaciones: - Si dispusiera de recursos suficientes, como tiempo o dinero, dedicaría parte de ellos a proteger el entorno natural.","Indique en qué medida le describe cada una de las siguientes afirmaciones: - Cuando estoy disgustada o estresada, puedo sentirme mejor pasando un rato al aire libre rodeada de naturaleza.","Indique en qué medida le describe cada una de las siguientes afirmaciones: - Comportarse de forma responsable con la naturaleza, llevar un estilo de vida sostenible, es importante para mí.",Indique en qué medida le describe cada una de las siguientes afirmaciones: - Aprender sobre el mundo natural debería formar parte de la educación de todos.,"Indique en qué medida le describe cada una de las siguientes afirmaciones: - Si pudiera elegir, preferiría vivir en un lugar con vistas al entorno natural, como árboles o campos.",Indique en qué medida le describe cada una de las siguientes afirmaciones: - Me faltaría una parte importante de mi vida si no pudiera salir y disfrutar de la naturaleza de vez en cuando.,Indique en qué medida le describe cada una de las siguientes afirmaciones: - Me siento renovado cuando paso tiempo en la naturaleza.,Indique en qué medida le describe cada una de las siguientes afirmaciones: - Me siento cómodo en la naturaleza.,"Indique en qué medida le describe cada una de las siguientes afirmaciones: - Me gusta encontrarme con elementos de la naturaleza, como árboles o hierba, aunque esté en la ciudad.",Indique en qué medida le describe cada una de las siguientes afirmaciones: - Display Order,"En la imagen y el texto sobre la energía eólica que te mostraron antes en la encuesta, ¿qué costes y beneficios se mencionaron?","En la imagen y el texto sobre la energía eólica que te mostraron antes en la encuesta, ¿qué costes y beneficios se mencionaron? - Display Order","Por favor, indique su opinión sobre las siguientes afirmaciones: - Muchos de mis vecinos y amigos utilizan electricidad generada a partir de fuentes de energía renovables.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Mis vecinos, amigos y familiares esperan que ahorre energía.","Por favor, indique su opinión sobre las siguientes afirmaciones: - La gente que me importa aprobaría mi participación en proyectos locales de energía eólica.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Me siento muy unida a la comunidad en la que vivo.","Por favor, indique su opinión sobre las siguientes afirmaciones: - Hay mucha gente en mi comunidad a la que considero buenos amigos.","Por favor, indique su opinión sobre las siguientes afirmaciones: - A menudo hablo de mi comunidad como de un gran lugar para vivir.",FL_24 - Block Randomizer - Display Order
"{""ImportId"":""startDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""endDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""_recordId""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""Q_RelevantIDDuplicate""}","{""ImportId"":""Q_RelevantIDDuplicateScore""}","{""ImportId"":""Q_RelevantIDFraudScore""}","{""ImportId"":""Q_RelevantIDLastStartDate"",""timeZone"":""UTC""}","{""ImportId"":""QID1""}","{""ImportId"":""QID4_TEXT""}","{""ImportId"":""QID5""}","{""ImportId"":""QID6""}","{""ImportId"":""QID27""}","{""ImportId"":""QID52_6""}","{""ImportId"":""QID52_7""}","{""ImportId"":""QID52_9""}","{""ImportId"":""QID52_10""}","{""ImportId"":""QID29""}","{""ImportId"":""QID30""}","{""ImportId"":""QID39""}","{""ImportId"":""QID42""}","{""ImportId"":""QID41_1""}","{""ImportId"":""QID41_2""}","{""ImportId"":""QID41_3""}","{""ImportId"":""QID41_4""}","{""ImportId"":""QID41_5""}","{""ImportId"":""QID41_6""}","{""ImportId"":""QID40_6""}","{""ImportId"":""QID40_7""}","{""ImportId"":""QID40_8""}","{""ImportId"":""QID40_9""}","{""ImportId"":""QID40_10""}","{""ImportId"":""QID40_DO""}","{""ImportId"":""QID34_1""}","{""ImportId"":""QID34_2""}","{""ImportId"":""QID34_3""}","{""ImportId"":""QID34_4""}","{""ImportId"":""QID34_5""}","{""ImportId"":""QID38_1""}","{""ImportId"":""QID38_2""}","{""ImportId"":""QID38_3""}","{""ImportId"":""QID38_4""}","{""ImportId"":""QID38_5""}","{""ImportId"":""QID38_6""}","{""ImportId"":""QID38_7""}","{""ImportId"":""QID38_8""}","{""ImportId"":""QID38_DO""}","{""ImportId"":""QID35_1""}","{""ImportId"":""QID35_2""}","{""ImportId"":""QID35_3""}","{""ImportId"":""QID35_4""}","{""ImportId"":""QID35_5""}","{""ImportId"":""QID35_DO""}","{""ImportId"":""QID37_1""}","{""ImportId"":""QID37_2""}","{""ImportId"":""QID37_DO""}","{""ImportId"":""QID51_6""}","{""ImportId"":""QID51_12""}","{""ImportId"":""QID51_7""}","{""ImportId"":""QID51_8""}","{""ImportId"":""QID51_9""}","{""ImportId"":""QID51_10""}","{""ImportId"":""QID51_11""}","{""ImportId"":""QID50_1""}","{""ImportId"":""QID50_13""}","{""ImportId"":""QID50_14""}","{""ImportId"":""QID50_4""}","{""ImportId"":""QID50_5""}","{""ImportId"":""QID50_6""}","{""ImportId"":""QID50_7""}","{""ImportId"":""QID50_8""}","{""ImportId"":""QID50_10""}","{""ImportId"":""QID50_11""}","{""ImportId"":""QID50_12""}","{""ImportId"":""QID50_DO""}","{""ImportId"":""QID49""}","{""ImportId"":""QID49_DO""}","{""ImportId"":""QID48_1""}","{""ImportId"":""QID48_2""}","{""ImportId"":""QID48_3""}","{""ImportId"":""QID44_1""}","{""ImportId"":""QID44_2""}","{""ImportId"":""QID44_3""}","{""ImportId"":""FL_24_DO""}"
2024-09-19 14:20:41,2024-09-19 14:28:24,1,100,462,1,2024-09-19 14:28:24,R_1mCKdQOcFHxEqZA,preview,EN,1,true,100,0,2024-09-19 11:02:23,1,50,2,7,1,1,5,4,4,2,2,3,1,1,1,1,1,4,5,4,1,3,5,5,1|5|2|3|4,5,5,5,5,1,6,6,1,7,1,5,5,7,1|2|5|3|4|8|7|6,3,5,4,1,3,2|3|4|1|5,5,5,2|1,3,4,2,5,5,1,2,7,1,1,7,4,4,4,6,7,7,7,2|1|7|6|3|10|8|11|5|4|9,1,1|4|2|3,1,1,1,1,1,1,Condition2_Env
2024-10-28 09:02:16,2024-10-28 09:10:33,0,100,497,1,2024-10-28 09:10:34,R_2xE1zXXoF5pq1rk,anonymous,EN,1,,0,0,,1,44,1,7,1,3,3,4,3,1,2,3,2,3,1,1,2,3,4,3,1,3,4,1,2|4|5|1|3,5,5,5,4,3,5,6,5,6,4,6,5,5,8|5|7|1|3|4|2|6,3,3,3,1,4,4|1|3|2|5,5,5,2|1,2,3,2,5,5,3,5,7,6,6,7,5,7,7,7,7,7,7,4|10|7|9|2|11|8|5|3|1|6,2,1|2|3|4,3,4,4,4,4,3,Condition1_Eco
2024-10-28 09:09:09,2024-10-28 09:16:29,0,100,440,1,2024-10-28 09:16:30,R_3HiwFIXvVSEf1Gc,anonymous,EN,0.8999999761581421,,0,0,,1,48,1,5,1,4,4,4,4,1,2,3,1,5,2,2,4,4,4,4,1,1,4,1,2|3|5|1|4,5,4,4,4,4,7,5,6,5,7,5,5,5,4|2|5|7|3|1|6|8,4,4,4,4,4,2|1|3|4|5,4,5,2|1,2,4,2,3,1,2,2,5,4,6,6,5,6,5,6,6,6,6,9|4|7|1|2|5|10|6|3|8|11,2,1|4|2|3,4,4,4,4,4,3,Condition1_Eco
2024-10-28 09:09:03,2024-10-28 09:20:04,0,100,661,1,2024-10-28 09:20:04,R_3gUcOfc7abqXuvZ,anonymous,EN,1,true,89,0,2024-10-28 08:02:29,1,26,2,5,1,3,3,3,3,1,2,2,1,4,1,1,3,3,5,2,1,1,5,1,1|2|4|5|3,4,4,5,4,2,7,5,6,6,7,5,5,5,8|6|7|3|4|1|5|2,2,3,3,2,4,2|3|4|1|5,5,5,1|2,2,2,1,5,5,3,4,7,7,6,7,7,7,6,7,7,7,7,1|7|8|10|4|11|5|2|6|3|9,1,4|2|1|3,4,4,4,4,4,4,Condition3_Ctrl
2024-10-28 09:13:36,2024-10-28 09:22:29,0,100,533,1,2024-10-28 09:22:30,R_pmjkZ0K0hKXZKr7,anonymous,EN,0.8999999761581421,true,90,0,2024-10-28 08:02:36,1,24,2,4,1,3,3,5,3,2,2,3,1,2,1,1,1,4,5,1,1,1,5,1,1|2|4|3|5,5,5,5,5,5,7,7,6,7,6,7,6,7,7|4|1|2|5|8|6|3,4,5,5,1,4,2|3|4|1|5,5,5,2|1,3,3,2,4,5,2,5,6,5,5,7,6,7,7,6,7,6,7,8|10|2|5|1|6|4|11|3|7|9,1,2|4|3|1,1,1,4,2,4,3,Condition2_Env
2024-10-28 09:02:03,2024-10-28 10:03:09,0,100,3665,1,2024-10-28 10:03:09,R_3snBaO7huXYeQlA,anonymous,EN,1,,0,0,,1,23,1,5,1,1,1,4,2,1,2,3,2,2,1,1,2,4,5,3,1,2,5,1,4|2|5|1|3,5,5,4,4,2,7,7,7,7,7,6,6,7,4|8|6|1|7|2|3|5,3,3,3,3,3,4|3|2|1|5,5,5,1|2,1,1,1,4,5,4,1,6,6,6,6,6,6,6,6,7,6,5,4|1|11|10|5|3|6|7|2|8|9,1,4|3|1|2,4,4,5,4,5,4,Condition3_Ctrl
2024-10-28 09:02:04,2024-10-28 10:32:33,0,100,5429,1,2024-10-28 10:32:34,R_d5sbZBgSsJTzxdL,anonymous,EN,0.800000011920929,,0,0,,1,29,2,5,1,3,4,4,4,2,2,2,1,3,2,1,2,4,4,2,2,2,3,2,5|1|4|2|3,5,5,5,5,3,6,6,6,7,2,5,6,5,5|7|3|8|6|4|1|2,2,3,2,3,4,1|3|4|2|5,5,5,2|1,4,5,3,3,4,5,5,5,5,5,5,6,7,6,5,6,5,6,2|7|5|1|11|6|8|9|4|10|3,2,4|1|2|3,4,4,5,4,4,4,Condition1_Eco
2024-10-28 10:32:22,2024-10-28 10:42:20,0,100,598,1,2024-10-28 10:42:21,R_2tKd7I0tr6V2y4L,anonymous,EN,0.8999999761581421,,0,0,,1,24,2,4,1,4,4,4,3,1,2,3,1,5,1,2,4,4,5,4,2,2,4,4,5|4|3|2|1,5,5,5,5,4,7,7,6,6,7,5,5,6,8|3|7|6|4|1|5|2,4,4,2,1,5,4|3|2|1|5,5,4,2|1,4,5,1,3,3,2,4,6,5,5,6,6,7,6,7,6,6,7,10|11|5|7|2|3|9|1|6|8|4,1,2|3|4|1,2,4,4,2,3,2,Condition2_Env
